,Firmenname,Stromkennzeichnung Atom,Kohle,Erdgas,sonst. Fossil,EEG Strom,Erneuerbare Energien,Check,Kohle und sonst. Fossile Energieträger,Stromeinkauf (ohne EEG) Atom,Kohle2,Erdgas2,sonst. Fossil 2,Erneuerbare Energien 2,Kohle und sonst. Fossile Energieträger 2,CO2 Emmision (g/KWh),Atommüll (g/kWh),Tatsächlicher CO2-Ausstoß (Stromeinkauf) ohne EEG,Link,Anmerkungen,Lichtblick Liste,Adresse,PLZ,Stadt,URL,Kontakt     (nur relevante Anbieter),RoWo-Kriterien,A,B,C,D,R,X,Eigene Kraftwerke/Anteile an Kraftwerken,Zertifizierung? (ein oder mehrer Tarife),Stromkennzeichung fehlt,Bemerkung,RoWo Liste
924,Stadtwerke Schifferstadt,5.00%,15.50%,5.80%,0.90%,0.00%,72.80%,100.00%,22.20%,5.00%,15.50%,5.80%,0.90%,72.80%,22.20%,181.0,0.0001,181.0,https://www.sw-schifferstadt.de/de/Strom/Tarife-Preise/Stromkennzeichnung/Stromkennzeichnung/Stromkennzeichnung-2017-24-09-2018.pdf,FEHLER mit EEG,True,Mühlstraße 18,67105,Schifferstadt,https://www.sw-schifferstadt.de,,A,,,,,,,,,,,True
925,Stadtwerke Schkeuditz GmbH,9.00%,26.20%,7.80%,1.10%,52.90%,3.00%,100.00%,35.10%,19.11%,55.63%,16.56%,2.34%,6.37%,74.52%,289.0,0.0002,613.588110403397,https://www.stadtwerke-schkeuditz.de/stromkennzeichnung.html,FEHLER Deutschland-Mix,True,Edisonstr. 36,04435,Schkeuditz,https://www.stadtwerke-schkeuditz.de,,A,,,,,,,,,,,True
926,Stadtwerke Schlitz,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,http://www.stadtwerke-schlitz.de/strom/aktuellestromtarife/index.html,nicht aktuell,True,An der Kirche 4,36110,Schlitz,http://www.stadtwerke-schlitz.de,,A,,,,,,,,,,,True
927,Stadtwerke Schloß Holte-Stukenbrock,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-shs.de/privatkunden/strom/stromkennzeichnung.html,nicht aktuell,True,,,,,,,,,,,,,,,,,
928,Stadtwerke Schneeberg GmbH,6.40%,18.70%,21.10%,0.80%,52.90%,0.10%,100.00%,40.60%,13.59%,39.70%,44.80%,1.70%,0.21%,86.20%,277.0,0.0002,588.110403397028,https://www.silberstrom.de/fileadmin/user_upload/2018-10-25_Energietr%C3%A4germix_2017-Homepage.pdf,FEHLER Deutschland-Mix,True,,,,,,,,,,,,,,,,,
929,Stadtwerke Schneverdingen-Neuenkirchen GmbH,7.00%,26.00%,8.20%,1.20%,52.90%,4.60%,99.90%,35.40%,14.86%,55.20%,17.41%,2.55%,9.77%,75.16%,284.0,0.0002,602.9723991507431,https://www.heidjers-stadtwerke.de/de/Stromkennzeichen-Schneverdingen-2017.pdf,,True,Harburgerstr 21,29640,Schneverdingen,https://www.heidjers-stadtwerke.de,,A,,,,,,,,,,,True
930,Stadtwerke Schönebeck GmbH,12.60%,23.60%,10.90%,0.60%,52.30%,0.02%,100.02%,35.10%,26.42%,49.48%,22.85%,1.26%,0.04%,73.58%,250.0,0.0003,524.109014675052,https://www.stadtwerke-schoenebeck.de/fileadmin/user_upload/stadtwerke-schoenebeck.de/Documents/Strom/Strommix2017.pdf,,True,,,,,,,,,,,,,,,,,
931,Stadtwerke Schorndorf GmbH,3.10%,15.00%,3.50%,0.60%,52.90%,24.90%,100.00%,19.10%,6.58%,31.85%,7.43%,1.27%,52.87%,40.55%,169.0,0.0001,358.81104033970297,https://www.stadtwerke-schorndorf.de/privatkunden-produkte/strom/strom-pur/,,True,Augustenstraße 7,73614,Schorndorf,https://www.stadtwerke-schorndorf.de,,A,,,,,,,,,,,True
932,Stadtwerke Schramberg GmbH & Co. KG,11.70%,24.90%,7.80%,1.70%,52.90%,1.00%,100.00%,34.40%,24.84%,52.87%,16.56%,3.61%,2.12%,73.04%,280.0,0.0003,594.47983014862,https://www.stadtwerke-schramberg.de/de/Privatkunden/Strom/Stromkennzeichnung,,True,Gustav-Maier-Straße 11,78713,Schramberg,https://www.stadtwerke-schramberg.de,,A,,,,,,,,,,,True
933,Stadtwerke Schüttorf-Emsbüren GmbH,3.40%,12.20%,2.40%,0.30%,52.90%,28.80%,100.00%,14.90%,7.22%,25.90%,5.10%,0.64%,61.15%,31.63%,126.0,0.0001,267.515923566879,https://www.swse.de/produkte/strom/strommix/,,True,Quendorfer Straße 34,48465,Schüttorf,https://www.swse.de,,A,,,,,,,,,,,True
934,Stadtwerke Schwabach GmbH,9.80%,25.20%,9.50%,1.50%,52.90%,1.10%,100.00%,36.20%,20.81%,53.50%,20.17%,3.18%,2.34%,76.86%,298.0,0.0003,632.696390658174,https://www.stadtwerke-schwabach.de/Energie/Strom/Strom/Grafik-Energiemix-2018.pdf,,True,Ansbacher Straße.14,91126,Schwabach,https://www.stadtwerke-schwabach.de,,A,,,,,,,,,,,True
935,Stadtwerke Schwäbisch Gmünd GmbH,13.70%,24.60%,5.90%,1.50%,52.90%,1.40%,100.00%,32.00%,29.09%,52.23%,12.53%,3.18%,2.97%,67.94%,259.0,0.0004,549.893842887474,https://www.stwgd.de/stromtarife.html,,True,Bürgerstraße 5,73525,Schwäbisch Gmünd,https://www.stwgd.de,,?,,,,,,,,,x,,True
936,Stadtwerke Schwäbisch Hall GmbH,5.50%,23.00%,6.50%,1.00%,52.90%,11.10%,100.00%,30.50%,11.68%,48.83%,13.80%,2.12%,23.57%,64.76%,262.0,0.0001,556.263269639066,https://www.stadtwerke-hall.de/stromangebot/,,True,An der Limpurgbrücke 1,74523,Schwäbisch Hall,https://www.stadtwerke-hall.de,,A,,,,,,,,,,,True
937,Stadtwerke Schwarzenberg GmbH,6.80%,23.90%,15.90%,0.40%,52.90%,0.10%,100.00%,40.20%,14.44%,50.74%,33.76%,0.85%,0.21%,85.35%,286.0,0.0002,607.218683651805,https://www.stadtwerke-schwarzenberg.de/fileadmin/bsdist/stadtwerke/pool/Preisblaetter/Stromkennzeichnung_2017/Stromkennzeichnung_2017.pdf,,True,,,,,,,,,,,,,,,,,
938,Stadtwerke Schwedt GmbH,17.80%,22.10%,6.40%,0.90%,42.90%,10.20%,100.30%,29.40%,31.17%,38.70%,11.21%,1.58%,17.86%,51.49%,242.0,0.0005,423.81786339754797,https://www.stadtwerke-schwedt.de/assets/files/energie/downloads/Stromkennzeichnung-Rechnung-SWS-2019.pdf,FEHLER Deutschland-Mix,True,Heinersdorfer Damm 55 - 57,16303,Schwedt/Oder,https://stadtwerke-schwedt.de,,A,,,,,,,,,,,True
939,Stadtwerke Schweinfurt GmbH,7.13%,30.39%,5.27%,0.92%,52.94%,3.35%,100.00%,36.58%,15.15%,64.58%,11.20%,1.95%,7.12%,77.73%,711.0,0.0004,1510.83722906927,https://www.stadtwerke-sw.de/energie/privatkunden/strom/stromkennzeichnung/,,True,,,,,,,,,,,,,,,,,
940,Stadtwerke Schwentinental GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-schwentinental.de/docs/strom/S_Kennzeichnung_der_Stromlieferung_2016_01_11_2017.pdf,nicht aktuell,True,Seebrooksberg 1,24222,Schwentinental,https://www.stadtwerke-schwentinental.de,,A,,,,,,,,,,,True
941,Stadtwerke Schwerin GmbH (SWS),5.00%,15.00%,22.00%,1.00%,53.00%,4.00%,100.00%,38.00%,10.64%,31.91%,46.81%,2.13%,8.51%,80.85%,253.0,0.0001,538.297872340426,"https://www.stadtwerke-schwerin.de/home/pk/strom/mehr_infos_zu_strom/,swsr_inhalt_id,41,swsr_id,45.html",,True,Eckdrift 43-45,19061,Schwerin,https://stadtwerke-schwerin.de,,A,,,,,,,,,,,True
942,Stadtwerke Schwerte GmbH,7.20%,25.70%,2.00%,0.20%,52.90%,12.00%,100.00%,27.90%,15.29%,54.56%,4.25%,0.42%,25.48%,59.24%,274.0,0.0002,581.740976645435,https://www.stadtwerke-schwerte.de/fileadmin/stadtwerke-schwerte/user_upload/Produkte/Downloads/strommix.pdf,,True,,,,,,,,,,,,,,,,,
943,Stadtwerke Schwetzingen GmbH & Co. KG,7.00%,13.00%,2.00%,1.00%,47.00%,30.00%,100.00%,16.00%,13.21%,24.53%,3.77%,1.89%,56.60%,30.19%,125.0,0.0002,235.849056603774,https://www.stadtwerke-schwetzingen.de/strom/100-prozent-naturenergie/,,True,Scheffelstr. 16,68723,Schwetzingen,https://www.stadtwerke-schwetzingen.de,,B,,vertreibt Strom von NaturEnergie / Energiedienst,,,,,,,,,True
944,Stadtwerke Senftenberg GmbH,9.00%,31.70%,5.90%,0.50%,52.90%,0.00%,100.00%,38.10%,19.11%,67.30%,12.53%,1.06%,0.00%,80.89%,352.0,0.0002,747.346072186837,https://www.stadtwerke-senftenberg.de/de/strom/veroeffentlichungspflichten/enwg.html,,True,,,,,,,,,,,,,,,,,
945,Stadtwerke Sigmaringen,2.00%,13.00%,5.00%,1.00%,26.00%,53.00%,100.00%,19.00%,2.70%,17.57%,6.76%,1.35%,71.62%,25.68%,148.0,0.0001,200.0,http://www.stadtwerke-sigmaringen.de/de/Strom/Stromtarife/SIG-strom-classic/Rechte-Seite/Diagramm-neu.pdf,,True,Fürst-Wilhelm-Str.15,72488,Sigmaringen,https://www.stadtwerke-sigmaringen.de,,A,,,,,,,,,,,True
946,Stadtwerke Sindelfingen GmbH,6.60%,29.80%,9.10%,1.20%,52.90%,0.40%,100.00%,40.10%,14.01%,63.27%,19.32%,2.55%,0.85%,85.14%,342.0,0.0002,726.1146496815289,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwjbgcvD1IjfAhUEDywKHT2OCpIQFjAAegQIAhAC&url=https%3A%2F%2Fwww.stadtwerke-sindelfingen.de%2Ffileadmin%2Fstadtwerke-sindelfingen.de%2Fassets%2Fstrom%2Fstromkennzeichnung-stadtwerke-sindelfingen.pdf&usg=AOvVaw0aajdtOMGYZJvmyWbLMteY,,True,,,,,,,,,,,,,,,,,
947,Stadtwerke Soest GmbH,4.00%,15.00%,13.00%,1.00%,48.00%,19.00%,100.00%,29.00%,7.69%,28.85%,25.00%,1.92%,36.54%,55.77%,193.0,0.0001,371.15384615384596,https://www.stadtwerke-soest.de/privatkunden/strom/stromkennzeichnung,,True,Aldegreverwall 12,59494,Soest,https://www.stadtwerke-soest.de,,A,,,,,,,,,,,True
948,Stadtwerke Solingen GmbH,7.00%,23.00%,5.00%,1.00%,51.00%,13.00%,100.00%,29.00%,14.29%,46.94%,10.20%,2.04%,26.53%,59.18%,250.0,0.0002,510.20408163265296,https://www.stadtwerke-solingen.de/privat-gewerbekunden/strom/strommixstromkennzeichnung/,,True,Beethovenstr. 210,42655,Solingen,https://www.stadtwerke-solingen.de,,A,,,,,,,,,,,True
949,Stadtwerke Soltau GmbH & Co. KG,0.00%,0.00%,0.00%,0.00%,52.94%,47.06%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.0,0.0,0.0,https://www.sw-soltau.de/privatkunden/naturstrom.html,,True,Weinberg 46,29614,Soltau,https://www.sw-soltau.de,info@sw-soltau.de,R,,,?,,,,x,TÜV Rheinland,,"bietet 100% ""Naturgas""",True
950,Stadtwerke Sondershausen GmbH,5.70%,24.80%,19.50%,0.90%,48.90%,0.20%,100.00%,45.20%,11.15%,48.53%,38.16%,1.76%,0.39%,88.45%,313.0,0.0002,612.52446183953,https://www.stadtwerke-sondershausen.de/emodul/project/upload/service/Stromkennzeichnung_2017.pdf,,True,Johann-Karl-Wezel-Straße 65,99706,Sondershausen,https://www.stadtwerke-sondershausen.de,,A,,,,,,,,,,,True
951,Stadtwerke Speyer GmbH,6.70%,21.70%,5.20%,0.70%,51.10%,14.50%,99.90%,27.60%,13.70%,44.38%,10.63%,1.43%,29.65%,56.44%,218.0,0.0002,445.807770961145,https://www.stadtwerke-speyer.de/de/Privatkunden/Strom/Stromkennzeichnung/Stromkennzeichnung/Stromkennzeichnung-2017.pdf,,True,Georg-Peter-Süß Str. 2,67346,Speyer,https://www.stadtwerke-speyer.de,,A,,,,,,,,,,,True
952,Stadtwerke Springe GmbH,0.00%,10.10%,31.10%,3.20%,52.90%,2.70%,100.00%,44.40%,0.00%,21.44%,66.03%,6.79%,5.73%,94.27%,320.0,0.0,679.405520169852,https://www.stadtwerke-springe.de/privatkunden/stromprodukte/stromkennzeichnung/,,True,Zum Oberntor 19,31832,Springe,https://www.stadtwerke-springe.de,,A,,,,,,,,,,,True
953,Stadtwerke St. Ingbert GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.sw-igb.de/strom/stromkennzeichnung.html,nicht aktuell,True,,,,,,,,,,,,,,,,,
954,Stadtwerke Stade GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-stade.de/de/strom/produkte.html,nicht aktuell,True,Hansestr. 18,21682,Stade,https://www.stadtwerke-stade.de,,A,,,,,,,,,,,True
955,Stadtwerke Stadtoldendorf GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-stadtoldendorf.de/stromkennzeichnung.html,nicht aktuell,True,,,,,,,,,,,,,,,,,
956,Stadtwerke Stadtroda GmbH,1.80%,7.80%,36.80%,0.30%,52.90%,0.40%,100.00%,44.90%,3.82%,16.56%,78.13%,0.64%,0.85%,95.33%,124.0,0.0,263.269639065817,https://www.stadtwerke-stadtroda.de/service/formulare/informationen-und-erlaeuterungen/#images,,True,,,,,,,,,,,,,,,,,
957,Stadtwerke Staßfurt GmbH,7.40%,25.10%,13.70%,0.10%,52.90%,0.80%,100.00%,38.90%,15.71%,53.29%,29.09%,0.21%,1.70%,82.59%,308.0,0.0002,653.927813163482,http://www.stadtwerke-stassfurt.de/de/Privatkunden/Strom/Stromkennzeichnung/Stromkennzeichnung/Stromkennzeichnung.pdf,,True,Athenslebener Weg 15,39418,Staßfurt,http://www.stadtwerke-stassfurt.de,,A,,,,,,,,,,,True
958,Stadtwerke Stein GmbH & Co. KG,8.20%,24.40%,12.90%,1.50%,52.90%,0.10%,100.00%,38.80%,17.41%,51.80%,27.39%,3.18%,0.21%,82.38%,227.0,0.0002,481.953290870488,https://www.stst.de/de/STROM/Stromkennzeichnung/Strommix.html,,True,Wilhelmstraße 5,90547,Stein,https://www.stst.de,,A,,,,,,,,,,,True
959,Stadtwerke Steinfurt GmbH,9.40%,24.80%,11.20%,1.60%,52.90%,0.10%,100.00%,37.60%,19.96%,52.65%,23.78%,3.40%,0.21%,79.83%,295.0,0.0003,626.326963906582,https://www.swst.de/produkte/strom/stromkennzeichnung,,True,,,,,,,,,,,,,,,,,
960,Stadtwerke Stendal GmbH,12.96%,29.51%,9.90%,6.63%,40.61%,0.39%,100.00%,46.04%,21.82%,49.69%,16.67%,11.16%,0.66%,77.52%,496.0,0.0004,835.1574339114329,http://www.stadtwerke-stendal.de/de/Strom/Stromkennzeichnung/,,True,Rathenower Str. 1,39576,Stendal,https://www.stadtwerke-stendal.de,,A,,,,,,,,,,,True
961,Stadtwerke Stockach GmbH,5.10%,6.00%,1.20%,0.60%,50.10%,37.00%,100.00%,7.80%,10.22%,12.02%,2.40%,1.20%,74.15%,15.63%,59.0,0.0001,118.23647294589199,https://www.stadtwerke-stockach.de/de/energie/strom/stromkennzeichnung.html,,True,Ablaßwiesen 8,78333,Stockach,https://www.stadtwerke-stockach.de,,B,,"ENBW Beteiligung: 25,1%",?,,,,x,,, Angebot mit Biogas Anteil,True
962,Stadtwerke Straubing Strom und Gas GmbH,16.90%,20.70%,6.00%,0.90%,52.40%,3.10%,100.00%,27.60%,35.50%,43.49%,12.61%,1.89%,6.51%,57.98%,228.0,0.0005,478.991596638656,https://www.stadtwerke-straubing.com/index.cfm?resid=0&res=1024&sid=2&skt=5187,,True,Sedanstraße 10 - Heerstraße 43,94315,Straubing,https://www.stadtwerke-straubing.com,,B,,"Bayernwerk AG, Beteoligung 19,9%",,,,,,,,,True
963,Stadtwerke Strausberg GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://ssg-strausberg.de/str-stromzusammensetzung.htm,nicht aktuell,True,Kastanienallee 38,15344,Strausberg,https://ssg-strausberg.de,,A,,,,,,,,,,,True
964,Stadtwerke Suhl/Zella-Mehlis GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.swsz.de/privatkunden/produkte/strom/stromkennzeichnung.html,nicht aktuell,True,Fröhliche-Mann-Straße 2,98528,Suhl,https://www.swsz.de,,A,,,,,,,,,,,True
965,Stadtwerke Sulzbach/Saar GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-sulzbach.de/product/1,nicht aktuell,True,,,,,,,,,,,,,,,,,
966,Stadtwerke Tecklenburger Land Energie GmbH,5.70%,27.20%,7.60%,1.00%,52.90%,5.60%,100.00%,35.80%,12.10%,57.75%,16.14%,2.12%,11.89%,76.01%,287.0,0.0002,609.341825902335,https://www.stadtwerke-tecklenburgerland.de/produkte/strom/produkte/mein-te-strom-garant-pk.html?tx_onlineservice_product%5BlocalSettings%5D%5Bcustomer%5D=0&tx_onlineservice_product%5BlocalSettings%5D%5Bsupply%5D=0&tx_onlineservice_product%5Baction%5D=detailZip&tx_onlineservice_product%5Bcontroller%5D=Product&cHash=5c580833fc83638ce842529fc805fae3,,True,Zechenstraße 10,49477,Ibbenbüren,https://www.stadtwerke-tecklenburgerland.de,,?,,,,,,,,,x,,True
967,Stadtwerke Teterow GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://sw-teterow.de/downloadcenter,nicht aktuell,True,Gasstraße 26,17166,Teterow,https://sw-teterow.de,,A,,,,,,,,,,,True
968,Stadtwerke Thale GmbH,0.00%,10.40%,31.90%,3.30%,52.90%,1.50%,100.00%,45.60%,0.00%,22.08%,67.73%,7.01%,3.18%,96.82%,328.0,0.0,696.390658174098,https://www.stadtwerke-thale.de/de/privatkunden/thalestrom/stromherkunftsnachweis/index.html,,True,Tunnelweg 2,06502,Thale,https://www.stadtwerke-thale.de,,A,,,,,,,,,,,True
969,Stadtwerke Tirschenreuth,8.00%,21.30%,7.80%,1.10%,52.30%,9.60%,100.10%,30.20%,16.77%,44.65%,16.35%,2.31%,20.13%,63.31%,286.0,0.0002,599.5807127882599,https://www.stadtwerke-tir.de/fileadmin/user_upload/Downloads/strom/Emix.pdf,,True,,,,,,,,,,,,,,,,,
970,Stadtwerke Torgau GmbH,25.70%,37.50%,17.70%,1.30%,14.40%,3.40%,100.00%,56.50%,30.02%,43.81%,20.68%,1.52%,3.97%,66.00%,430.0,0.0007,502.336448598131,https://stadtwerke-torgau.de/unternehmen/ueber-uns/veroeffentlichungen/,,True,Fischerdörfchen 11,04860,Torgau,https://stadtwerke-torgau.de,,A,,,,,,,,,,,True
971,Stadtwerke Tornesch GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.sw-tornesch.de/de/Energie-Wasser/Strom/Stromkennzeichnung/,FEHLER mit EEG,True,Esinger Straße 1,25436,Tornesch,https://www.sw-tornesch.de,,A,,,,,,,,,,,True
972,Stadtwerke Traunstein GmbH & Co. KG,3.20%,8.20%,2.30%,0.40%,52.90%,33.00%,100.00%,10.90%,6.79%,17.41%,4.88%,0.85%,70.06%,23.14%,91.0,0.0001,193.205944798302,https://www.stadtwerketraunstein.de/produkte-preise/strom/stromkennzeichnung/,,True,Gasstrasse 37,83278,Traunstein,https://www.stadtwerketraunstein.de,,A,,,,,,,,,,,True
973,Stadtwerke Treuchtlingen,9.00%,24.70%,8.60%,0.90%,52.90%,3.90%,100.00%,34.20%,19.11%,52.44%,18.26%,1.91%,8.28%,72.61%,272.0,0.0002,577.494692144374,https://www.sw-trl.de/fileadmin/Strom/Stromkennzeichnung_2017.pdf,,True,Dürerstraße 26,91757,Treuchtlingen,https://www.sw-trl.de,,A,,,,,,,,,,,True
974,Stadtwerke Troisdorf GmbH,0.00%,0.00%,0.00%,0.00%,47.10%,52.90%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.0,0.0,0.0,https://www.stadtwerke-troisdorf.de/strom/stromkennzeichnung/,,True,Poststr. 105,53840,Troisdorf,https://www.stadtwerke-troisdorf.de,infocenter@stadtwerke-troisdorf.de,R,,,?,,,,x,Renewable PLUS,,,True
975,Stadtwerke Trostberg Stromversorgung GmbH,4.70%,14.60%,14.70%,0.90%,52.90%,12.20%,100.00%,30.20%,9.98%,31.00%,31.21%,1.91%,25.90%,64.12%,216.0,0.0001,458.59872611464993,https://www.stadtwerke-trostberg.de/07gzqbmuiaewswtrostberg-cms_extract.html?back=true&select_set=Standard&start=20,,True,Friedrich-Ebert-Str. 2,83308,Trostberg,https://www.stadtwerke-trostberg.de,,A,,,,,,,,,,,True
976,Stadtwerke Tübingen GmbH,3.10%,14.50%,10.10%,1.70%,51.60%,19.00%,100.00%,26.30%,6.40%,29.96%,20.87%,3.51%,39.26%,54.34%,186.0,0.0001,384.297520661157,https://www.swtue.de/energie/strom/fragen-zur-stromversorgung.html,,True,Eisenhutstr.6,72072,Tübingen,https://www.swtue.de,,A,,,,,,,,,,,True
977,Stadtwerke Tuttlingen GmbH,4.90%,15.70%,6.10%,0.90%,52.90%,19.50%,100.00%,22.70%,10.40%,33.33%,12.95%,1.91%,41.40%,48.20%,184.0,0.0001,390.65817409766504,https://www.swtenergie.de/produkte/strom/,,True,Bahnhofstr. 120,78532,Tuttlingen,https://www.swtenergie.de,,A,,,,,,,,,,,True
978,Stadtwerke Uelzen GmbH,1.30%,4.00%,1.50%,0.20%,52.90%,40.10%,100.00%,5.70%,2.76%,8.49%,3.18%,0.42%,85.14%,12.10%,12.0,52.9,25.4777070063694,https://www.stadtwerke-uelzen.de/Files/downloads/Stromkennzeichnung%202017_smart%20w%C3%A4rme_1541665048.pdf,,True,Im neuen Felde 105,29525,Uelzen,https://www.stadtwerke-uelzen.de,,A,,,,,,,,,,,True
979,Stadtwerke Uetersen GmbH,0.90%,2.80%,1.00%,0.20%,42.20%,52.90%,100.00%,4.00%,1.56%,4.84%,1.73%,0.35%,91.52%,6.92%,33.0,0.0,57.0934256055363,https://www.stadtwerkeuetersen.de/de/Kopfnavigation/Privatkunden/Privatkunden/2019-Preisblatt-SWUeTornesch-20181213.pdf,,True,,,,,,,,,,,,,,,,,
980,Stadtwerke Uffenheim,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-uffenheim.de/strom/stromprodukte/,nicht aktuell,True,Ringstraße 10,97215,Uffenheim,https://www.stadtwerke-uffenheim.de,,A,,,,,,,,,,,True
981,Stadtwerke Unna GmbH,3.20%,22.30%,5.30%,0.50%,22.00%,46.70%,100.00%,28.10%,4.10%,28.59%,6.79%,0.64%,59.87%,36.03%,206.0,0.0001,264.10256410256403,https://www.sw-unna.de/tarife/strom/stromkennzeichnung/,,True,Heinrich-Hertz-Str. 2,59423,Unna,https://www.sw-unna.de,,A,,,,,,,,,,,True
982,Stadtwerke Uslar GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-uslar.de/strom/kennzeichnung.html,nicht aktuell,True,Alleestr. 6-8,37170,Uslar,https://www.stadtwerke-uslar.de,info@stadtwerke-uslar.de,R?,?,,?,,,,,,,,True
983,Stadtwerke Velbert GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-velbert.de/privatkunden-service/downloadcenter/,nicht aktuell,True,,,,,,,,,,,,,,,,,
984,Stadtwerke Velten GmbH,18.10%,22.20%,5.70%,0.90%,53.00%,0.10%,100.00%,28.80%,38.51%,47.23%,12.13%,1.91%,0.21%,61.28%,244.0,0.0005,519.148936170213,https://www.stadtwerke-velten.de/strom/stromkennzeichnung,,True,Viktoriastr. 12,16727,Velten,https://www.stadtwerke-velten.de,,A,,,,,,,,,,,True
985,Stadtwerke Verden GmbH,7.00%,25.90%,7.80%,1.20%,52.90%,5.20%,100.00%,34.90%,14.86%,54.99%,16.56%,2.55%,11.04%,74.10%,284.0,0.0002,602.9723991507431,https://www.stadtwerke-verden.de/privatkunden/produkte/strom.html,,True,Weserstraße 26,27283,Verden,https://www.stadtwerke-verden.de,,A,,,,,,,,,,,True
986,Stadtwerke Viernheim GmbH,7.00%,12.90%,6.30%,0.70%,52.90%,20.20%,100.00%,19.90%,14.86%,27.39%,13.38%,1.49%,42.89%,42.25%,150.0,0.0003,318.471337579618,https://www.stadtwerke-viernheim.de/service/veroeffentlichungspflichten/stromkennzeichung.html,,True,Industriestraße 2,68519,Viernheim,https://www.stadtwerke-viernheim.de,,A,,,,,,,,,,,True
987,Stadtwerke Villingen-Schwenningen GmbH,14.80%,24.60%,5.70%,1.60%,45.30%,8.00%,100.00%,31.90%,27.06%,44.97%,10.42%,2.93%,14.63%,58.32%,266.0,0.0004,486.288848263254,https://www.svs-energie.de/produkte-dienstleistungen/strom/strommix.html,,True,Pforzheimer Str. 1,78048,Villingen-Schwenningen,https://www.svs-energie.de,,A,,,,,,,,,,,True
988,Stadtwerke Vilsbiburg,8.80%,23.20%,12.30%,1.20%,53.10%,1.40%,100.00%,36.70%,18.76%,49.47%,26.23%,2.56%,2.99%,78.25%,294.0,0.0002,626.865671641791,"https://www.stw-vilsbiburg.de/index.php?id=0,343",,True,Kindlmühlestraße 2,84137,Vilsbiburg,https://www.stw-vilsbiburg.de,,A,,,,,,,,,,,True
989,Stadtwerke Vilshofen GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-vilshofen.de/,nicht vorhanden,True,,,,,,,,,,,,,,,,,
990,Stadtwerke Vlotho GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.stadtwerke-vlotho.de/wp-content/uploads/2018/05/Preisblatt-Vlotho-Strom-01_01_18.pdf,nicht aktuell,True,,,,,,,,,,,,,,,,,
991,Stadtwerke Voerde GmbH,0.00%,0.00%,0.00%,0.00%,52.90%,47.10%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.0,0.0,0.0,https://www.stadtwerke-voerde.de/oekostrom/allgemeine-hinweise/stromkennzeichnung/,,True,,,,,,,,,,,,,,,,,
992,Stadtwerke Völklingen Vertrieb GmbH,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.my-stadtwerk.de/,nicht aktuell,True,,,,,,,,,,,,,,,,,
993,Stadtwerke Wachenheim,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.0,https://www.swwachenheim.de/downloads-960.html,nicht aktuell,True,Weinstr. 16,67157,Wachenheim,https://www.swwachenheim.de,info@swwachenheim.de,R?,"0,8% Gas",,?,,,,,,,,True
